Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,GBPNZD_Rule
2026.01.09 21:00,SELL,Yellow,Red,Yellow,Red,Yellow,OK,Green,Range,0.738,Warning,1.099,DN,43.4,0.350,-4.62,27.1,EDGE,1,Trending,New York,27,Stop
2026.01.09 22:00,SELL,Yellow,Red,Yellow,Red,Yellow,OK,Green,Range,0.738,Warning,1.198,DN,43.4,0.350,-4.62,20.1,EDGE,1,Trending,Off-Hours,28,Stop
2026.01.09 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.829,Warning,1.328,DN,40.9,0.286,+1.00,4.4,EDGE,1,Trending,Off-Hours,169,Stop
2026.01.12 01:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.829,Normal,1.116,FL,40.9,0.286,+1.00,19.4,EDGE,1,Trending,Tokyo,179,Stop
2026.01.12 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.829,Normal,0.991,FL,40.9,0.286,+1.00,21.9,EDGE,1,Trending,Tokyo,36,Stop
2026.01.12 03:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.263,DN,35.8,0.260,+3.00,17.9,EDGE,1,Trending,Tokyo,31,Stop
2026.01.12 04:00,SELL,Yellow,Green,Yellow,Green,Green,Active,Green,Range,0.829,Normal,0.582,FL,35.8,0.260,+8.00,18.4,EDGE,1,Trending,Tokyo,14,Stop
2026.01.12 05:00,SELL,Yellow,Green,Yellow,Green,Green,Active,Green,Range,0.829,Normal,1.202,DN,35.8,0.260,+8.00,14.9,EDGE,1,Trending,Tokyo,21,Stop
2026.01.12 06:00,SELL,Yellow,Green,Yellow,Green,Green,Active,Green,Range,0.829,Normal,0.674,UP,35.8,0.260,+8.00,19.1,EDGE,1,Trending,Tokyo,30,Stop
2026.01.12 07:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.215,FL,31.3,0.216,+8.00,18.2,EDGE,1,Trending,Tokyo,33,Stop
2026.01.12 08:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.661,UP,31.3,0.216,+5.00,25.2,EDGE,1,Trending,Tokyo-London,28,Stop
2026.01.12 09:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,0.760,DN,31.3,0.216,+5.00,21.4,EDGE,1,Trending,London,17,Stop
2026.01.12 10:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.252,UP,31.3,0.216,+5.00,29.6,EDGE,1,Trending,London,15,Stop
2026.01.12 11:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.238,DN,30.0,0.219,+5.00,25.2,EDGE,1,Trending,London,26,Stop
2026.01.12 12:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.169,UP,30.0,0.219,+5.00,32.6,EDGE,1,Trending,London,16,Stop
2026.01.12 13:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.045,DN,30.0,0.219,+5.00,24.9,EDGE,1,Trending,London-NewYork,16,Stop
2026.01.12 14:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,0.870,FL,30.0,0.219,+5.00,23.7,EDGE,1,Trending,London-NewYork,18,Stop
2026.01.12 15:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.017,UP,29.0,0.114,+5.00,26.9,EDGE,1,Trending,London-NewYork,23,Stop
2026.01.12 16:00,SELL,Red,Green,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.099,UP,29.0,0.114,+3.00,31.5,EDGE,1,Trending,London-NewYork,33,Stop
2026.01.12 17:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.829,Normal,0.924,DN,29.0,0.114,+3.00,24.6,EDGE,1,Trending,New York,12,Stop
2026.01.12 18:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.829,Normal,0.928,DN,29.0,0.114,+3.00,19.2,EDGE,1,Trending,New York,12,Stop
2026.01.12 19:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.177,DN,25.4,0.211,+3.00,9.9,EDGE,1,Trending,New York,17,Stop
2026.01.12 20:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,0.821,FL,25.4,0.211,+3.00,12.0,EDGE,1,Trending,New York,12,Stop
2026.01.12 21:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,1.491,UP,25.4,0.211,+3.00,16.6,EDGE,1,Trending,New York,13,Stop
2026.01.12 22:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.829,Normal,0.814,FL,25.4,0.211,+3.00,15.2,EDGE,1,Trending,Off-Hours,24,Stop
2026.01.12 23:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.639,FL,25.4,0.184,+0.75,-0.4,EDGE,1,Trending,Off-Hours,38,Stop
2026.01.13 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,0.920,FL,25.4,0.184,+0.75,3.6,EDGE,1,Trending,Tokyo,180,Run
2026.01.13 01:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.031,DN,25.4,0.184,+0.75,9.3,EDGE,1,Trending,Tokyo,140,Run
2026.01.13 02:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.344,DN,25.4,0.184,+0.75,14.5,EDGE,1,Trending,Tokyo,35,Run
2026.01.13 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.171,UP,26.7,0.220,+0.75,10.4,EDGE,1,Trending,Tokyo,28,Run
2026.01.13 04:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,0.767,FL,26.7,0.220,+0.75,13.6,EDGE,1,Trending,Tokyo,19,Run
2026.01.13 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,0.924,UP,26.7,0.220,+0.75,9.3,EDGE,1,Trending,Tokyo,27,Run
2026.01.13 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.187,FL,26.7,0.220,+0.75,8.7,EDGE,1,Trending,Tokyo,22,Run
2026.01.13 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.042,DN,27.8,0.178,+0.75,13.7,EDGE,1,Trending,Tokyo,26,Run
2026.01.13 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.692,DN,27.8,0.178,+0.75,23.2,EDGE,1,Trending,Tokyo-London,21,Run
2026.01.13 09:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,0.824,FL,27.8,0.178,+0.75,23.6,EDGE,1,Trending,London,25,Run
2026.01.13 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.554,UP,27.8,0.178,+0.75,34.9,EDGE,1,Trending,London,15,Run
2026.01.13 11:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,1.018,FL,24.3,0.093,+0.75,34.7,EDGE,1,Trending,London,29,Run
2026.01.13 12:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.831,Normal,1.571,UP,24.3,0.093,+3.75,41.4,EDGE,1,Trending,London,33,Run
2026.01.13 13:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.831,Normal,1.217,DN,24.3,0.093,+3.75,36.7,EDGE,1,Trending,London-NewYork,27,Run
2026.01.13 14:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.831,Normal,1.125,UP,24.3,0.093,+3.75,38.8,EDGE,1,Trending,London-NewYork,22,Run
2026.01.13 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.831,Normal,2.185,DN,22.4,0.098,+0.38,36.6,EDGE,1,Trending,London-NewYork,27,Run
2026.01.13 16:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.831,Normal,1.398,DN,22.4,0.098,-7.62,32.5,EDGE,1,Trending,London-NewYork,13,Run
2026.01.13 17:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.831,Spike,1.826,UP,22.4,0.098,-7.62,38.7,EDGE,1,Trending,New York,16,Run
2026.01.13 18:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.831,Normal,0.935,FL,22.4,0.098,-7.62,39.3,EDGE,1,Trending,New York,21,Run
2026.01.13 19:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Green,Range,0.831,Spike,1.753,UP,22.8,0.039,-4.62,46.9,EDGE,1,Trending,New York,18,Run
2026.01.13 20:00,SELL,Red,Green,Yellow,Red,Yellow,OK,Green,Range,0.831,Warning,1.309,UP,22.8,0.039,-4.62,50.9,EDGE,1,Trending,New York,22,Run
2026.01.13 21:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Green,Range,0.831,Normal,0.789,DN,22.8,0.039,-4.62,46.0,EDGE,1,Trending,New York,12,Run
2026.01.13 22:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Green,Range,0.831,Warning,1.308,DN,22.8,0.039,-4.62,40.4,EDGE,1,Trending,Off-Hours,19,Run
2026.01.13 23:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Green,Range,0.779,Spike,1.887,DN,23.1,0.177,-4.62,32.1,EDGE,1,Trending,Off-Hours,24,Run
2026.01.14 00:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Green,Range,0.779,Spike,1.590,DN,23.1,0.177,-4.62,26.6,EDGE,1,Trending,Tokyo,118,Run
2026.01.14 01:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Green,Range,0.779,Warning,1.225,UP,23.1,0.177,-4.62,38.7,EDGE,1,Trending,Tokyo,85,Run
2026.01.14 02:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Green,Range,0.779,Normal,0.962,UP,23.1,0.177,-4.62,42.1,EDGE,1,Trending,Tokyo,20,Run
2026.01.14 03:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Normal,0.954,FL,21.0,0.016,-4.62,41.7,EDGE,1,Trending,Tokyo,27,Run
2026.01.14 04:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Spike,1.781,DN,21.0,0.016,-4.62,32.0,EDGE,1,Trending,Tokyo,32,Run
2026.01.14 05:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Normal,0.765,UP,21.0,0.016,-4.62,35.9,EDGE,1,Trending,Tokyo,34,Run
2026.01.14 06:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Normal,0.977,FL,21.0,0.016,-4.62,34.9,EDGE,1,Trending,Tokyo,34,Run
2026.01.14 07:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.779,Normal,0.777,UP,19.2,0.106,-4.62,33.5,EDGE,1,Trending,Tokyo,24,Run
2026.01.14 08:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Warning,1.290,DN,19.2,0.106,-4.62,26.9,EDGE,1,Trending,Tokyo-London,24,Run
2026.01.14 09:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Normal,0.866,UP,19.2,0.106,-4.62,28.8,EDGE,1,Trending,London,30,Run
2026.01.14 10:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.779,Warning,1.282,UP,19.2,0.106,-4.62,36.5,EDGE,1,Trending,London,19,Run
2026.01.14 11:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.779,Warning,1.214,UP,19.2,0.179,-6.62,40.6,EDGE,1,Trending,London,34,Run
2026.01.14 12:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.779,Warning,1.187,UP,19.2,0.179,-6.62,47.3,EDGE,1,Trending,London,33,Run
2026.01.14 13:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Warning,1.255,FL,19.2,0.179,-6.62,44.3,EDGE,1,Trending,London-NewYork,20,Run
2026.01.14 14:00,SELL,Green,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Warning,1.441,DN,19.2,0.179,-6.62,39.8,EDGE,1,Trending,London-NewYork,13,Run
2026.01.14 15:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.779,Warning,1.183,DN,21.5,0.215,-4.62,35.6,EDGE,1,Trending,London-NewYork,29,Run
2026.01.14 16:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.779,Warning,1.159,DN,21.5,0.215,-2.62,30.9,EDGE,1,Trending,London-NewYork,12,Run
2026.01.14 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.779,Normal,1.228,DN,21.5,0.215,-2.62,22.1,EDGE,1,Trending,New York,17,Run
2026.01.14 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.779,Normal,0.889,DN,21.5,0.215,-2.62,21.3,EDGE,1,Trending,New York,22,Run
2026.01.14 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.779,Normal,1.469,UP,18.8,0.066,-0.38,27.3,EDGE,1,Trending,New York,23,Run
2026.01.14 20:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.779,Normal,1.773,DN,18.8,0.066,+3.00,16.3,EDGE,1,Trending,New York,34,Run
2026.01.14 21:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.779,Normal,1.142,UP,18.8,0.066,+3.00,22.6,EDGE,1,Trending,New York,28,Run
2026.01.14 22:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.779,Normal,1.074,DN,18.8,0.066,+3.00,18.5,EDGE,1,Trending,Off-Hours,12,Run
2026.01.14 23:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.770,Normal,1.615,UP,16.6,0.011,+3.00,14.9,EDGE,1,Trending,Off-Hours,30,Run
2026.01.15 00:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.770,Normal,1.128,FL,16.6,0.011,+3.00,26.5,EDGE,1,Trending,Tokyo,146,Run
2026.01.15 01:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.770,Normal,1.163,UP,16.6,0.011,+3.00,34.3,EDGE,1,Trending,Tokyo,139,Run
2026.01.15 02:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.770,Normal,0.528,DN,16.6,0.011,+3.00,29.4,EDGE,1,Trending,Tokyo,22,Run
2026.01.15 03:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,1.205,UP,16.3,0.287,-0.38,37.9,EDGE,1,Trending,Tokyo,28,Run
2026.01.15 04:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.770,Normal,1.417,UP,16.3,0.287,-4.77,40.2,EDGE,1,Trending,Tokyo,24,Run
2026.01.15 05:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.770,Normal,0.957,FL,16.3,0.287,-4.77,37.7,EDGE,1,Trending,Tokyo,34,Run
2026.01.15 06:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Green,Range,0.770,Normal,0.897,FL,16.3,0.287,-4.77,37.0,EDGE,1,Trending,Tokyo,28,Run
2026.01.15 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,0.538,FL,15.3,0.434,-2.31,36.2,EDGE,1,Trending,Tokyo,23,Run
2026.01.15 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,1.102,DN,15.3,0.434,-0.38,28.6,EDGE,1,Trending,Tokyo-London,30,Run
2026.01.15 09:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,0.696,FL,15.3,0.434,-0.38,30.2,EDGE,1,Trending,London,42,Run
2026.01.15 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,1.150,DN,15.3,0.434,-0.38,25.1,EDGE,1,Trending,London,27,Run
2026.01.15 11:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,1.497,DN,15.5,0.183,+1.00,12.2,EDGE,1,Trending,London,28,Run
2026.01.15 12:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.770,Normal,1.454,UP,15.5,0.183,+4.00,-3.0,EDGE,1,Trending,London,20,Run
2026.01.15 13:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Green,Range,0.770,Normal,0.954,DN,15.5,0.183,+4.00,10.2,EDGE,1,Trending,London-NewYork,23,Run
2026.01.15 14:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Green,Range,0.770,Normal,0.891,UP,15.5,0.183,+4.00,4.2,EDGE,1,Trending,London-NewYork,29,Run
2026.01.15 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,0.840,UP,18.7,0.063,+1.00,5.3,EDGE,1,Trending,London-NewYork,14,Run
2026.01.15 16:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Warning,2.049,UP,18.7,0.063,+1.00,-8.7,EDGE,1,Trending,London-NewYork,24,Run
2026.01.15 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,1.481,FL,18.7,0.063,+1.00,-7.3,EDGE,1,Trending,New York,22,Run
2026.01.15 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,0.944,UP,18.7,0.063,+1.00,-8.8,EDGE,1,Trending,New York,15,Run
2026.01.15 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,0.648,FL,22.8,0.191,-1.25,-5.5,EDGE,1,Trending,New York,36,Run
2026.01.15 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,0.809,FL,22.8,0.191,-1.25,-0.6,EDGE,1,Trending,New York,21,Run
2026.01.15 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,0.546,FL,22.8,0.191,-1.25,0.7,EDGE,1,Trending,New York,24,Run
2026.01.15 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.770,Normal,1.032,FL,22.8,0.191,-1.25,4.7,EDGE,1,Trending,Off-Hours,14,Run
2026.01.15 23:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.647,UP,26.4,0.281,+6.00,-14.4,EDGE,1,Trending,Off-Hours,25,Run
2026.01.16 00:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.161,FL,26.4,0.281,+6.00,-13.6,EDGE,1,Trending,Tokyo,179,Run
2026.01.16 01:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.119,DN,26.4,0.281,+6.00,-1.8,EDGE,1,Trending,Tokyo,227,Run
2026.01.16 02:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.176,UP,26.4,0.281,+6.00,-5.7,EDGE,1,Trending,Tokyo,34,Run
2026.01.16 03:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.226,UP,30.9,0.453,+6.00,-8.0,EDGE,1,Trending,Tokyo,32,Run
2026.01.16 04:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,0.993,FL,30.9,0.453,+6.00,-8.6,EDGE,1,Trending,Tokyo,24,Run
2026.01.16 05:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.391,UP,30.9,0.453,+6.00,-17.8,EDGE,1,Trending,Tokyo,36,Run
2026.01.16 06:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.035,UP,30.9,0.453,+6.00,-18.8,EDGE,1,Trending,Tokyo,22,Run
2026.01.16 07:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.458,UP,35.6,0.473,+6.00,-15.2,EDGE,1,Trending,Tokyo,23,Run
2026.01.16 08:00,SELL,Green,Green,Yellow,Green,Green,Active,Green,Range,0.755,Normal,2.187,UP,35.6,0.473,+8.00,-19.0,EDGE,1,Trending,Tokyo-London,31,Run
2026.01.16 09:00,SELL,Red,Green,Yellow,Green,Green,Active,Green,Range,0.755,Normal,1.569,DN,35.6,0.473,+8.00,-12.3,EDGE,1,Trending,London,37,Run
2026.01.16 10:00,SELL,Red,Green,Yellow,Green,Green,Active,Green,Range,0.755,Normal,1.491,DN,35.6,0.473,+8.00,-9.1,EDGE,1,Trending,London,32,Run
2026.01.16 11:00,SELL,Red,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.800,DN,40.2,0.569,+3.00,-3.2,EDGE,1,Trending,London,19,Run
2026.01.16 12:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.755,Normal,0.989,DN,40.2,0.569,+0.75,4.3,EDGE,1,Trending,London,23,Run
2026.01.16 13:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.755,Normal,1.090,FL,40.2,0.569,+0.75,3.8,EDGE,1,Trending,London-NewYork,19,Run
2026.01.16 14:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.755,Normal,1.047,DN,40.2,0.569,+0.75,5.5,EDGE,1,Trending,London-NewYork,27,Run
2026.01.16 15:00,SELL,Red,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.733,DN,41.1,0.418,+3.00,15.4,EDGE,1,Trending,London-NewYork,13,Run
2026.01.16 16:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.107,FL,41.1,0.418,+3.00,15.9,EDGE,1,Trending,London-NewYork,24,Run
2026.01.16 17:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.394,FL,41.1,0.418,+3.00,15.1,EDGE,1,Trending,New York,12,Run
2026.01.16 18:00,SELL,Green,Green,Yellow,Green,Green,OK,Green,Range,0.755,Normal,1.540,UP,41.1,0.418,+3.00,10.2,EDGE,1,Trending,New York,12,Run
2026.01.16 19:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.755,Normal,1.018,UP,42.0,0.538,+0.75,5.2,EDGE,1,Trending,New York,12,Run
2026.01.16 20:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.755,Normal,0.862,FL,42.0,0.538,+0.75,6.2,EDGE,1,Trending,New York,20,Run
2026.01.16 21:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.755,Normal,1.962,UP,42.0,0.538,+0.75,2.0,EDGE,1,Trending,New York,31,Run
2026.01.16 22:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.755,Normal,0.771,UP,42.0,0.538,+0.75,0.4,EDGE,1,Trending,Off-Hours,20,Run
2026.01.16 23:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.702,Normal,0.980,FL,43.7,0.566,+6.00,-23.0,EDGE,1,Trending,Off-Hours,175,Run
2026.01.19 00:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.319,UP,43.7,0.566,+6.00,-7.2,OK,1,Trending,Tokyo,170,Run
2026.01.19 01:00,SELL,Red,Green,Yellow,Green,Green,OK,Green,Range,0.702,Normal,1.388,DN,43.7,0.566,+6.00,1.7,EDGE,1,Trending,Tokyo,199,Run
2026.01.19 02:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.702,Normal,1.383,FL,43.7,0.566,+6.00,1.6,EDGE,1,Trending,Tokyo,19,Run
2026.01.19 03:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,1.452,UP,46.4,0.569,+3.00,-11.4,OK,1,Trending,Tokyo,28,Run
2026.01.19 04:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.841,UP,46.4,0.569,+5.00,-22.0,OK,1,Trending,Tokyo,23,Run
2026.01.19 05:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,1.181,UP,46.4,0.569,+5.00,-28.6,OK,1,Trending,Tokyo,30,Run
2026.01.19 06:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.779,UP,46.4,0.569,+5.00,-34.9,OK,1,Trending,Tokyo,24,Run
2026.01.19 07:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.810,FL,49.6,0.601,+5.00,-26.1,OK,1,Trending,Tokyo,27,Run
2026.01.19 08:00,SELL,Red,Green,Green,Green,Green,Active,Green,Range,0.702,Normal,1.274,DN,49.6,0.601,+8.00,-16.7,OK,1,Trending,Tokyo-London,28,Run
2026.01.19 09:00,SELL,Yellow,Green,Green,Green,Green,Active,Green,Range,0.702,Normal,1.134,FL,49.6,0.601,+8.00,-16.8,OK,1,Trending,London,30,Run
2026.01.19 10:00,SELL,Red,Green,Green,Green,Green,Active,Green,Range,0.702,Normal,1.974,DN,49.6,0.601,+8.00,-5.1,OK,1,Trending,London,20,Run
2026.01.19 11:00,SELL,Green,Green,Green,Green,Green,Active,Green,Range,0.702,Normal,0.661,UP,52.4,0.706,+8.00,-12.2,OK,1,Trending,London,30,Run
2026.01.19 12:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.901,UP,52.4,0.706,+5.00,-23.9,OK,1,Trending,London,25,Run
2026.01.19 13:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.497,UP,52.4,0.706,+5.00,-26.0,OK,1,Trending,London-NewYork,20,Run
2026.01.19 14:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.701,UP,52.4,0.706,+5.00,-29.8,OK,1,Trending,London-NewYork,21,Run
2026.01.19 15:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.957,FL,55.5,0.749,+5.00,-19.7,OK,1,Trending,London-NewYork,23,Run
2026.01.19 16:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,1.534,FL,55.5,0.749,+5.00,-21.2,OK,1,Trending,London-NewYork,12,Run
2026.01.19 17:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,1.720,UP,55.5,0.749,+5.00,-24.1,OK,1,Trending,New York,19,Run
2026.01.19 18:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,1.296,FL,55.5,0.749,+5.00,-24.8,OK,1,Trending,New York,28,Run
2026.01.19 19:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Range,0.702,Normal,0.587,FL,58.4,0.717,+5.00,-22.7,OK,1,Trending,New York,19,Run
